year,month,dayofyear,weekday,hour,rate_of_change,wind_chill,rel_hum_,rain,snow,created,is_holiday
2016,10,301,3,1,-1.0,5.3,79.0,1.0,0.0,0,0
2016,10,301,3,2,5.0,4.8,83.0,1.0,0.0,0,0
2016,10,301,3,3,3.0,5.1,83.0,1.0,0.0,0,0
2016,10,301,3,4,0.0,4.8,88.0,1.0,0.0,1,0
2016,10,301,3,5,0.0,5.2,87.0,1.0,0.0,1,0
2016,10,301,3,6,0.0,5.6,88.0,1.0,0.0,1,0
2016,10,301,3,7,0.0,6.1,85.0,0.0,0.0,1,0
2016,10,301,3,8,0.0,6.4,82.0,0.0,0.0,1,0
2016,10,301,3,9,0.0,6.2,86.0,1.0,0.0,1,0
2016,10,301,3,10,0.0,6.3,86.0,1.0,0.0,1,0
2016,10,301,3,11,4.0,6.3,92.0,1.0,0.0,0,0
2016,10,301,3,12,5.0,6.6,94.0,1.0,0.0,0,0
2016,10,301,3,13,4.0,7.2,92.0,1.0,0.0,0,0
2016,10,301,3,14,1.0,7.3,94.0,1.0,0.0,0,0
2016,10,301,3,15,-3.0,3.3,88.0,1.0,0.0,0,0
2016,10,301,3,16,0.0,2.2,90.0,1.0,0.0,1,0
2016,10,301,3,17,-1.0,1.8,91.0,1.0,0.0,0,0
2016,10,301,3,18,0.0,1.8,88.0,1.0,0.0,1,0
2016,10,301,3,19,-5.0,1.9,87.0,0.0,0.0,0,0
2016,10,301,3,20,-10.0,2.1,84.0,0.0,0.0,0,0
2016,10,301,3,21,-3.0,1.7,86.0,0.0,0.0,0,0
2016,10,301,3,22,-4.0,1.7,85.0,0.0,0.0,0,0
2016,10,301,3,23,0.0,1.8,84.0,0.0,0.0,0,0
2016,10,302,4,0,-2.0,2.0,81.0,0.0,0.0,0,0
2016,10,302,4,1,1.0,2.1,83.0,0.0,0.0,0,0
2016,10,302,4,2,5.0,2.1,84.0,0.0,0.0,0,0
2016,10,302,4,3,0.0,2.0,84.0,0.0,0.0,1,0
2016,10,302,4,4,2.0,1.5,86.0,0.0,0.0,0,0
2016,10,302,4,5,0.0,1.5,87.0,0.0,0.0,1,0
2016,10,302,4,6,0.0,2.0,86.0,0.0,0.0,1,0
2016,10,302,4,7,0.0,2.1,84.0,0.0,0.0,1,0
2016,10,302,4,8,0.0,2.8,83.0,0.0,0.0,1,0
2016,10,302,4,9,-1.0,4.3,70.0,0.0,0.0,0,0
2016,10,302,4,10,-3.0,5.8,67.0,0.0,0.0,0,0
2016,10,302,4,11,17.0,6.8,63.0,0.0,0.0,0,0
2016,10,302,4,12,2.0,7.9,57.0,0.0,0.0,0,0
2016,10,302,4,13,5.0,8.1,64.0,0.0,0.0,0,0
2016,10,302,4,14,0.0,8.7,63.0,0.0,0.0,0,0
2016,10,302,4,15,-5.0,9.2,60.0,0.0,0.0,0,0
2016,10,302,4,16,-8.0,9.8,63.0,0.0,0.0,0,0
2016,10,302,4,17,-1.0,9.6,64.0,0.0,0.0,0,0
2016,10,302,4,18,-1.0,9.5,67.0,0.0,0.0,0,0
2016,10,302,4,19,-10.0,9.6,73.0,0.0,0.0,0,0
2016,10,302,4,20,-10.0,10.1,70.0,0.0,0.0,0,0
2016,10,302,4,21,-10.0,10.3,72.0,0.0,0.0,0,0
2016,10,302,4,22,-8.0,10.4,76.0,0.0,0.0,0,0
2016,10,302,4,23,-3.0,10.6,77.0,0.0,0.0,0,0
2016,10,303,5,0,0.0,10.4,81.0,0.0,0.0,0,0
2016,10,303,5,1,-1.0,11.1,80.0,0.0,0.0,0,0
2016,10,303,5,2,2.0,12.6,74.0,0.0,0.0,0,0
2016,10,303,5,3,1.0,13.3,73.0,0.0,0.0,0,0
2016,10,303,5,4,0.0,13.2,80.0,1.0,0.0,1,0
2016,10,303,5,5,1.0,13.6,77.0,0.0,0.0,0,0
2016,10,303,5,6,0.0,13.9,78.0,0.0,0.0,1,0
2016,10,303,5,7,0.0,14.1,82.0,0.0,0.0,1,0
2016,10,303,5,8,0.0,15.0,83.0,0.0,0.0,1,0
2016,10,303,5,9,0.0,15.7,79.0,0.0,0.0,1,0
2016,10,303,5,10,0.0,15.7,82.0,0.0,0.0,1,0
2016,10,303,5,11,-2.0,16.0,81.0,0.0,0.0,0,0
2016,10,303,5,12,0.0,16.5,81.0,0.0,0.0,0,0
2016,10,303,5,13,-1.0,19.1,73.0,0.0,0.0,0,0
2016,10,303,5,14,-2.0,19.2,73.0,0.0,0.0,0,0
2016,10,303,5,15,0.0,19.6,71.0,0.0,0.0,0,0
2016,10,303,5,16,-2.0,19.6,71.0,0.0,0.0,0,0
2016,10,303,5,17,1.0,19.1,68.0,0.0,0.0,0,0
2016,10,303,5,18,0.0,16.4,74.0,0.0,0.0,0,0
2016,10,303,5,19,0.0,14.8,75.0,0.0,0.0,1,0
2016,10,303,5,20,1.0,14.2,72.0,0.0,0.0,0,0
2016,10,303,5,21,0.0,13.5,74.0,0.0,0.0,0,0
2016,10,303,5,22,0.0,13.1,74.0,0.0,0.0,0,0
2016,10,303,5,23,0.0,12.5,75.0,0.0,0.0,1,0
2016,10,304,6,0,2.0,12.3,73.0,0.0,0.0,0,0
2016,10,304,6,1,-2.0,12.1,75.0,0.0,0.0,0,0
2016,10,304,6,2,0.0,11.8,76.0,0.0,0.0,1,0
2016,10,304,6,3,0.0,11.9,76.0,1.0,0.0,1,0
2016,10,304,6,4,1.0,11.0,80.0,0.0,0.0,0,0
2016,10,304,6,5,1.0,10.6,83.0,0.0,0.0,0,0
2016,10,304,6,6,1.0,10.4,84.0,0.0,0.0,0,0
2016,10,304,6,7,0.0,9.6,87.0,1.0,0.0,0,0
2016,10,304,6,8,0.0,9.5,83.0,0.0,0.0,1,0
2016,10,304,6,9,0.0,8.9,83.0,1.0,0.0,1,0
2016,10,304,6,10,-1.0,8.5,82.0,1.0,0.0,0,0
2016,10,304,6,11,-1.0,7.7,83.0,1.0,0.0,0,0
2016,10,304,6,12,-2.0,7.7,80.0,0.0,0.0,0,0
2016,10,304,6,13,-1.0,8.1,73.0,0.0,0.0,0,0
2016,10,304,6,14,0.0,8.1,69.0,0.0,0.0,0,0
2016,10,304,6,15,1.0,8.6,64.0,0.0,0.0,0,0
2016,10,304,6,16,0.0,8.4,63.0,0.0,0.0,0,0
2016,10,304,6,17,-1.0,7.9,65.0,0.0,0.0,0,0
2016,10,304,6,18,-1.0,7.6,66.0,0.0,0.0,0,0
2016,10,304,6,19,-1.0,7.5,64.0,0.0,0.0,0,0
2016,10,304,6,20,3.0,7.0,65.0,0.0,0.0,0,0
2016,10,304,6,21,0.0,6.4,68.0,0.0,0.0,0,0
2016,10,304,6,22,2.0,6.1,67.0,0.0,0.0,0,0
2016,10,304,6,23,0.0,5.1,73.0,0.0,0.0,0,0
2016,10,305,0,0,1.0,4.6,79.0,0.0,0.0,0,0
2016,10,305,0,1,-1.0,4.0,82.0,0.0,0.0,0,0
2016,10,305,0,2,-2.0,3.4,83.0,0.0,0.0,0,0
2016,10,305,0,3,0.0,3.3,82.0,0.0,0.0,1,0
2016,10,305,0,4,0.0,3.2,81.0,0.0,0.0,1,0
2016,10,305,0,5,0.0,3.2,82.0,0.0,0.0,1,0
2016,10,305,0,6,0.0,3.7,74.0,0.0,0.0,1,0
2016,10,305,0,7,0.0,3.1,74.0,0.0,0.0,1,0
2016,10,305,0,8,0.0,4.6,63.0,0.0,0.0,1,0
2016,10,305,0,9,-2.0,5.0,60.0,0.0,0.0,0,0
2016,10,305,0,10,0.0,5.9,60.0,0.0,0.0,0,0
2016,10,305,0,11,7.0,6.4,55.0,0.0,0.0,0,0
2016,10,305,0,12,8.0,7.4,53.0,0.0,0.0,0,0
2016,10,305,0,13,2.0,7.5,59.0,0.0,0.0,0,0
2016,10,305,0,14,3.0,7.8,56.0,0.0,0.0,0,0
2016,10,305,0,15,1.0,7.3,58.0,0.0,0.0,0,0
2016,10,305,0,16,-1.0,7.4,59.0,0.0,0.0,0,0
2016,10,305,0,17,-1.0,6.8,65.0,0.0,0.0,0,0
2016,10,305,0,18,-2.0,6.6,65.0,0.0,0.0,0,0
2016,10,305,0,19,-17.0,6.8,65.0,0.0,0.0,0,0
2016,10,305,0,20,-21.0,6.9,62.0,0.0,0.0,0,0
2016,10,305,0,21,-10.0,7.5,61.0,0.0,0.0,0,0
2016,10,305,0,22,-10.0,7.9,62.0,0.0,0.0,0,0
2016,10,305,0,23,1.0,8.2,71.0,0.0,0.0,0,0
2016,11,306,1,0,-5.0,7.7,65.0,0.0,0.0,0,0
2016,11,306,1,1,-1.0,7.8,70.0,0.0,0.0,0,0
2016,11,306,1,2,3.0,8.3,72.0,0.0,0.0,0,0
2016,11,306,1,3,2.0,7.6,77.0,0.0,0.0,0,0
2016,11,306,1,4,-1.0,7.6,80.0,0.0,0.0,0,0
2016,11,306,1,5,0.0,8.7,78.0,0.0,0.0,1,0
2016,11,306,1,6,0.0,9.0,78.0,0.0,0.0,1,0
2016,11,306,1,7,0.0,9.2,79.0,0.0,0.0,1,0
2016,11,306,1,8,0.0,10.6,73.0,0.0,0.0,1,0
2016,11,306,1,9,-1.0,10.9,72.0,0.0,0.0,0,0
2016,11,306,1,10,0.0,11.9,71.0,0.0,0.0,0,0
2016,11,306,1,11,11.0,11.7,73.0,0.0,0.0,0,0
2016,11,306,1,12,4.0,12.2,72.0,0.0,0.0,0,0
2016,11,306,1,13,5.0,12.6,78.0,0.0,0.0,0,0
2016,11,306,1,14,3.0,14.1,78.0,0.0,0.0,0,0
2016,11,306,1,15,4.0,14.2,78.0,0.0,0.0,0,0
2016,11,306,1,16,1.0,13.98,82.4,0.0,0.0,0,0
2016,11,306,1,17,1.0,13.0,86.0,0.0,0.0,0,0
2016,11,306,1,18,-1.0,13.1,87.0,0.0,0.0,0,0
2016,11,306,1,19,-13.0,15.5,83.0,0.0,0.0,0,0
2016,11,306,1,20,-15.0,14.9,91.0,0.0,0.0,0,0
2016,11,306,1,21,-6.0,15.1,89.0,0.0,0.0,0,0
2016,11,306,1,22,-4.0,15.7,87.0,0.0,0.0,0,0
2016,11,306,1,23,-1.0,16.0,86.0,0.0,0.0,0,0
2016,11,307,2,0,2.0,13.8,95.0,0.0,0.0,0,0
2016,11,307,2,1,-2.0,14.3,96.0,0.0,0.0,0,0
2016,11,307,2,2,2.0,14.9,93.0,0.0,0.0,0,0
2016,11,307,2,3,1.0,14.5,92.0,0.0,0.0,0,0
2016,11,307,2,4,1.0,14.1,93.0,0.0,0.0,0,0
2016,11,307,2,5,0.0,13.6,95.0,0.0,0.0,1,0
2016,11,307,2,6,0.0,14.5,92.0,0.0,0.0,1,0
2016,11,307,2,7,0.0,13.7,95.0,0.0,0.0,1,0
2016,11,307,2,8,0.0,15.5,86.0,0.0,0.0,1,0
2016,11,307,2,9,-1.0,17.0,80.0,0.0,0.0,0,0
2016,11,307,2,10,-2.0,17.4,73.0,0.0,0.0,0,0
2016,11,307,2,11,11.0,18.0,67.0,0.0,0.0,0,0
2016,11,307,2,12,4.0,18.9,59.0,0.0,0.0,0,0
2016,11,307,2,13,5.0,17.1,76.0,0.0,0.0,0,0
2016,11,307,2,14,0.0,16.5,76.0,0.0,0.0,0,0
2016,11,307,2,15,1.0,14.9,88.0,1.0,0.0,0,0
2016,11,307,2,16,-2.0,16.3,75.0,1.0,0.0,0,0
2016,11,307,2,17,1.0,14.1,92.0,1.0,0.0,0,0
2016,11,307,2,18,-2.0,13.4,88.0,1.0,0.0,0,0
2016,11,307,2,19,-11.0,13.0,93.0,1.0,0.0,0,0
2016,11,307,2,20,-13.0,14.1,89.0,1.0,0.0,0,0
2016,11,307,2,21,-4.0,13.0,96.0,0.0,0.0,0,0
2016,11,307,2,22,-4.0,12.9,95.0,0.0,0.0,0,0
2016,11,307,2,23,1.0,12.9,94.0,0.0,0.0,0,0
2016,11,308,3,0,0.0,12.9,95.0,0.0,0.0,0,0
2016,11,308,3,1,-1.0,13.1,96.0,0.0,0.0,0,0
2016,11,308,3,2,2.0,12.9,97.0,1.0,0.0,0,0
2016,11,308,3,3,0.0,13.1,96.0,1.0,0.0,1,0
2016,11,308,3,4,2.0,12.1,91.0,0.0,0.0,0,0
2016,11,308,3,5,0.0,11.2,93.0,0.0,0.0,1,0
2016,11,308,3,6,0.0,11.1,91.0,1.0,0.0,1,0
2016,11,308,3,7,0.0,10.9,88.0,1.0,0.0,1,0
2016,11,308,3,8,0.0,10.5,88.0,0.0,0.0,1,0
2016,11,308,3,9,0.0,11.6,83.0,0.0,0.0,1,0
2016,11,308,3,10,0.0,11.2,81.0,0.0,0.0,1,0
2016,11,308,3,11,3.0,12.3,75.0,0.0,0.0,0,0
2016,11,308,3,12,6.0,13.3,71.0,0.0,0.0,0,0
2016,11,308,3,13,11.0,14.1,66.0,0.0,0.0,0,0
2016,11,308,3,14,2.0,14.7,59.0,0.0,0.0,0,0
2016,11,308,3,15,2.0,14.9,54.0,0.0,0.0,0,0
2016,11,308,3,16,-2.0,14.3,64.0,0.0,0.0,0,0
2016,11,308,3,17,-3.0,12.5,68.0,0.0,0.0,0,0
2016,11,308,3,18,0.0,11.8,70.0,0.0,0.0,1,0
2016,11,308,3,19,-11.0,10.8,71.0,0.0,0.0,0,0
2016,11,308,3,20,-10.0,10.3,71.0,0.0,0.0,0,0
2016,11,308,3,21,-3.0,9.7,75.0,0.0,0.0,0,0
2016,11,308,3,22,-2.0,9.5,75.0,0.0,0.0,0,0
2016,11,308,3,23,3.0,8.9,74.0,0.0,0.0,0,0
2016,11,309,4,0,-4.0,8.3,73.0,0.0,0.0,0,0
2016,11,309,4,1,-2.0,7.6,75.0,0.0,0.0,0,0
2016,11,309,4,2,1.0,6.9,80.0,0.0,0.0,0,0
2016,11,309,4,3,0.0,6.5,82.0,0.0,0.0,0,0
2016,11,309,4,4,1.0,5.8,83.0,0.0,0.0,0,0
2016,11,309,4,5,0.0,5.8,83.0,0.0,0.0,1,0
2016,11,309,4,6,0.0,5.3,78.0,0.0,0.0,1,0
2016,11,309,4,7,0.0,5.0,81.0,0.0,0.0,1,0
2016,11,309,4,8,-1.0,5.3,80.0,0.0,0.0,0,0
2016,11,309,4,9,0.0,6.6,73.0,0.0,0.0,1,0
2016,11,309,4,10,-1.0,7.3,70.0,0.0,0.0,0,0
2016,11,309,4,11,13.0,8.6,67.0,0.0,0.0,0,0
2016,11,309,4,12,1.0,9.9,61.0,0.0,0.0,0,0
2016,11,309,4,13,-5.0,10.3,63.0,0.0,0.0,0,0
2016,11,309,4,14,2.0,9.7,68.0,0.0,0.0,0,0
2016,11,309,4,15,-3.0,12.1,55.0,0.0,0.0,0,0
2016,11,309,4,16,-1.0,12.0,54.0,0.0,0.0,0,0
2016,11,309,4,17,0.0,11.5,52.0,0.0,0.0,0,0
2016,11,309,4,18,-2.0,10.5,57.0,0.0,0.0,0,0
2016,11,309,4,19,-6.0,9.7,61.0,0.0,0.0,0,0
2016,11,309,4,20,-11.0,8.5,66.0,0.0,0.0,0,0
2016,11,309,4,21,-14.0,8.4,70.0,0.0,0.0,0,0
2016,11,309,4,22,-2.0,8.5,76.0,0.0,0.0,0,0
2016,11,309,4,23,-1.0,8.1,77.0,0.0,0.0,0,0
2016,11,310,5,0,0.0,8.3,75.0,0.0,0.0,0,0
2016,11,310,5,1,1.0,9.8,70.0,0.0,0.0,0,0
2016,11,310,5,2,4.0,9.3,75.0,0.0,0.0,0,0
2016,11,310,5,3,1.0,9.0,77.0,0.0,0.0,0,0
2016,11,310,5,4,3.0,8.9,79.0,0.0,0.0,0,0
2016,11,310,5,5,1.0,8.4,83.0,0.0,0.0,0,0
2016,11,310,5,6,0.0,8.4,85.0,0.0,0.0,1,0
2016,11,310,5,7,0.0,8.5,86.0,0.0,0.0,1,0
2016,11,310,5,8,-1.0,9.6,85.0,0.0,0.0,0,0
2016,11,310,5,9,0.0,11.3,79.0,0.0,0.0,1,0
2016,11,310,5,10,0.0,12.5,76.0,0.0,0.0,1,0
2016,11,310,5,11,-1.0,12.8,75.0,0.0,0.0,0,0
2016,11,310,5,12,-3.0,13.4,72.0,0.0,0.0,0,0
2016,11,310,5,13,-2.0,15.0,67.0,0.0,0.0,0,0
2016,11,310,5,14,-1.0,15.5,64.0,0.0,0.0,0,0
2016,11,310,5,15,0.0,16.4,58.0,0.0,0.0,0,0
2016,11,310,5,16,-3.0,16.0,59.0,0.0,0.0,0,0
2016,11,310,5,17,0.0,15.4,60.0,0.0,0.0,0,0
2016,11,310,5,18,-1.0,13.5,72.0,0.0,0.0,0,0
2016,11,310,5,19,2.0,13.1,74.0,0.0,0.0,0,0
2016,11,310,5,20,-3.0,12.6,76.0,0.0,0.0,0,0
2016,11,310,5,21,-5.0,12.0,77.0,0.0,0.0,0,0
2016,11,310,5,22,-5.0,11.2,79.0,0.0,0.0,0,0
2016,11,310,5,23,2.0,11.2,78.0,0.0,0.0,0,0
2016,11,311,6,0,0.0,10.7,79.0,0.0,0.0,0,0
2016,11,311,6,1,1.0,10.3,80.0,0.0,0.0,0,0
2016,11,311,6,2,5.0,10.2,79.0,0.0,0.0,0,0
2016,11,311,6,3,0.0,9.8,78.0,0.0,0.0,1,0
2016,11,311,6,4,3.0,9.1,69.0,0.0,0.0,0,0
2016,11,311,6,5,1.0,8.8,67.0,0.0,0.0,0,0
2016,11,311,6,6,0.0,7.7,70.0,0.0,0.0,1,0
2016,11,311,6,7,0.0,7.6,70.0,0.0,0.0,1,0
2016,11,311,6,8,0.0,8.1,66.0,0.0,0.0,1,0
2016,11,311,6,9,0.0,9.8,54.0,0.0,0.0,1,0
2016,11,311,6,10,-1.0,10.3,55.0,0.0,0.0,0,0
2016,11,311,6,11,0.0,10.2,61.0,0.0,0.0,1,0
2016,11,311,6,12,-2.0,10.6,61.0,0.0,0.0,0,0
2016,11,311,6,13,0.0,10.2,62.0,0.0,0.0,0,0
2016,11,311,6,14,2.0,10.6,63.0,0.0,0.0,0,0
2016,11,311,6,15,-1.0,10.6,66.0,0.0,0.0,0,0
2016,11,311,6,16,1.0,10.4,69.0,0.0,0.0,0,0
2016,11,311,6,17,2.0,9.8,71.0,0.0,0.0,0,0
2016,11,311,6,18,0.0,9.8,63.0,0.0,0.0,0,0
2016,11,311,6,19,-2.0,9.1,66.0,0.0,0.0,0,0
2016,11,311,6,20,-2.0,8.1,72.0,0.0,0.0,0,0
2016,11,311,6,21,-6.0,7.6,74.0,0.0,0.0,0,0
2016,11,311,6,22,-1.0,9.5,83.0,0.0,0.0,0,0
2016,11,311,6,23,-4.0,7.4,90.0,0.0,0.0,0,0
2016,11,312,0,0,0.0,7.6,96.0,0.0,0.0,1,0
2016,11,312,0,1,0.0,7.1,94.0,0.0,0.0,1,0
2016,11,312,0,2,0.0,7.2,90.0,0.0,0.0,1,0
2016,11,312,0,3,0.0,7.3,95.0,0.0,0.0,1,0
2016,11,312,0,4,0.0,5.7,96.0,0.0,0.0,1,0
2016,11,312,0,5,0.0,6.1,97.0,0.0,0.0,1,0
2016,11,312,0,6,0.0,5.1,93.0,0.0,0.0,1,0
2016,11,312,0,7,0.0,5.2,95.0,0.0,0.0,1,0
2016,11,312,0,8,0.0,5.9,96.0,0.0,0.0,1,0
2016,11,312,0,9,0.0,9.6,81.0,0.0,0.0,1,0
2016,11,312,0,10,0.0,10.9,79.0,0.0,0.0,1,0
2016,11,312,0,11,0.0,11.6,80.0,0.0,0.0,1,0
2016,11,312,0,12,0.0,12.3,74.0,0.0,0.0,1,0
2016,11,312,0,13,0.0,13.2,74.0,0.0,0.0,1,0
2016,11,312,0,14,0.0,13.1,76.0,0.0,0.0,1,0
2016,11,312,0,15,0.0,13.4,75.0,0.0,0.0,1,0
2016,11,312,0,16,0.0,12.9,79.0,0.0,0.0,1,0
2016,11,312,0,17,0.0,11.9,85.0,0.0,0.0,1,0
2016,11,312,0,18,0.0,11.3,92.0,0.0,0.0,1,0
2016,11,312,0,19,0.0,11.4,93.0,0.0,0.0,1,0
2016,11,312,0,20,0.0,10.8,94.0,0.0,0.0,1,0
2016,11,312,0,21,0.0,10.7,94.0,0.0,0.0,1,0
2016,11,312,0,22,0.0,9.2,96.0,0.0,0.0,1,0
2016,11,312,0,23,0.0,9.5,97.0,0.0,0.0,1,0
2016,11,313,1,0,0.0,8.7,96.0,0.0,0.0,1,0
2016,11,313,1,1,0.0,7.9,98.0,0.0,0.0,1,0
2016,11,313,1,2,0.0,7.1,98.0,0.0,0.0,1,0
2016,11,313,1,3,0.0,7.4,98.0,0.0,0.0,1,0
2016,11,313,1,4,0.0,7.8,97.0,0.0,0.0,1,0
2016,11,313,1,5,0.0,8.2,96.0,0.0,0.0,1,0
2016,11,313,1,6,0.0,7.8,96.0,0.0,0.0,1,0
2016,11,313,1,7,0.0,7.9,95.0,0.0,0.0,1,0
2016,11,313,1,8,0.0,8.5,95.0,0.0,0.0,1,0
2016,11,313,1,9,0.0,11.2,89.0,0.0,0.0,1,0
2016,11,313,1,10,0.0,11.9,79.0,0.0,0.0,1,0
2016,11,313,1,11,0.0,11.6,78.0,0.0,0.0,1,0
2016,11,313,1,12,0.0,12.7,82.0,0.0,0.0,1,0
2016,11,313,1,13,0.0,14.1,79.0,0.0,0.0,1,0
2016,11,313,1,14,0.0,14.3,79.0,0.0,0.0,1,0
2016,11,313,1,15,0.0,13.9,82.0,0.0,0.0,1,0
2016,11,313,1,16,0.0,13.8,85.0,1.0,0.0,1,0
2016,11,313,1,17,0.0,12.9,92.0,1.0,0.0,1,0
2016,11,313,1,18,0.0,12.9,89.0,1.0,0.0,1,0
2016,11,313,1,19,0.0,12.2,93.0,1.0,0.0,1,0
2016,11,313,1,20,0.0,12.4,91.0,1.0,0.0,1,0
2016,11,313,1,21,0.0,12.1,90.0,0.0,0.0,1,0
2016,11,313,1,22,0.0,12.0,90.0,0.0,0.0,1,0
2016,11,313,1,23,0.0,12.2,86.0,0.0,0.0,1,0
2016,11,314,2,0,0.0,12.1,85.0,0.0,0.0,1,0
2016,11,314,2,1,0.0,11.8,83.0,0.0,0.0,1,0
2016,11,314,2,2,0.0,11.6,85.0,0.0,0.0,1,0
2016,11,314,2,3,0.0,10.2,87.0,0.0,0.0,1,0
2016,11,314,2,4,0.0,8.8,82.0,0.0,0.0,1,0
2016,11,314,2,5,0.0,8.1,78.0,0.0,0.0,1,0
2016,11,314,2,6,0.0,7.6,75.0,0.0,0.0,1,0
2016,11,314,2,7,0.0,7.2,71.0,0.0,0.0,1,0
2016,11,314,2,8,0.0,7.5,69.0,0.0,0.0,1,0
2016,11,314,2,9,0.0,7.9,67.0,0.0,0.0,1,0
2016,11,314,2,10,0.0,8.1,63.0,0.0,0.0,1,0
2016,11,314,2,11,0.0,6.8,66.0,0.0,0.0,1,0
2016,11,314,2,12,0.0,7.0,65.0,0.0,0.0,1,0
2016,11,314,2,13,0.0,7.4,62.0,0.0,0.0,1,0
2016,11,314,2,14,0.0,7.5,60.0,0.0,0.0,1,0
2016,11,314,2,15,0.0,7.6,58.0,0.0,0.0,1,0
2016,11,314,2,16,0.0,6.9,60.0,0.0,0.0,1,0
2016,11,314,2,17,0.0,6.1,63.0,0.0,0.0,1,0
2016,11,314,2,18,0.0,5.6,66.0,0.0,0.0,1,0
2016,11,314,2,19,0.0,5.2,69.0,0.0,0.0,1,0
2016,11,314,2,20,0.0,5.1,71.0,0.0,0.0,1,0
2016,11,314,2,21,0.0,4.3,75.0,0.0,0.0,1,0
2016,11,314,2,22,0.0,4.2,74.0,0.0,0.0,1,0
2016,11,314,2,23,0.0,3.9,76.0,0.0,0.0,1,0
2016,11,315,3,0,2.0,3.3,81.0,0.0,0.0,0,0
2016,11,315,3,1,3.0,3.6,79.0,0.0,0.0,0,0
2016,11,315,3,2,3.0,3.3,82.0,0.0,0.0,0,0
2016,11,315,3,3,0.0,3.4,86.0,0.0,0.0,0,0
2016,11,315,3,4,1.0,4.3,89.0,0.0,0.0,0,0
2016,11,315,3,5,0.0,4.6,88.0,0.0,0.0,1,0
2016,11,315,3,6,0.0,5.3,82.0,0.0,0.0,1,0
2016,11,315,3,7,0.0,4.6,85.0,0.0,0.0,1,0
2016,11,315,3,8,0.0,5.6,82.0,0.0,0.0,1,0
2016,11,315,3,9,-2.0,7.1,80.0,0.0,0.0,0,0
2016,11,315,3,10,-6.0,9.8,69.0,0.0,0.0,0,0
2016,11,315,3,11,13.0,11.9,61.0,0.0,0.0,0,0
2016,11,315,3,12,4.0,13.0,64.0,0.0,0.0,0,0
2016,11,315,3,13,0.0,14.1,62.0,0.0,0.0,0,0
2016,11,315,3,14,0.0,14.6,57.0,0.0,0.0,0,0
2016,11,315,3,15,1.0,14.8,53.0,0.0,0.0,0,0
2016,11,315,3,16,0.0,13.1,67.0,0.0,0.0,0,0
2016,11,315,3,17,0.0,12.3,71.0,0.0,0.0,0,0
2016,11,315,3,18,-8.0,11.9,70.0,0.0,0.0,0,0
2016,11,315,3,19,-13.0,11.8,65.0,0.0,0.0,0,0
2016,11,315,3,20,-18.0,12.3,61.0,0.0,0.0,0,0
2016,11,315,3,21,-17.0,12.2,60.0,0.0,0.0,0,0
2016,11,315,3,22,-2.0,12.3,57.0,0.0,0.0,0,0
2016,11,315,3,23,-1.0,12.1,58.0,0.0,0.0,0,0
2016,11,316,4,0,0.0,11.9,63.0,0.0,0.0,0,0
2016,11,316,4,1,-3.0,11.6,66.0,0.0,0.0,0,0
2016,11,316,4,2,-3.0,11.9,70.0,0.0,0.0,0,0
2016,11,316,4,3,0.0,11.6,68.0,0.0,0.0,1,0
2016,11,316,4,4,2.0,10.9,58.0,0.0,0.0,0,0
2016,11,316,4,5,2.0,9.9,63.0,0.0,0.0,0,0
2016,11,316,4,6,0.0,8.7,78.0,1.0,0.0,1,0
2016,11,316,4,7,0.0,7.2,61.0,0.0,0.0,1,0
2016,11,316,4,8,0.0,6.3,53.0,0.0,0.0,1,0
2016,11,316,4,9,-1.0,6.4,54.0,0.0,0.0,0,0
2016,11,316,4,10,1.0,6.7,49.0,0.0,0.0,0,0
2016,11,316,4,11,-3.0,6.4,44.0,0.0,0.0,0,0
2016,11,316,4,12,9.0,6.7,46.0,0.0,0.0,0,0
2016,11,316,4,13,11.0,6.6,44.0,0.0,0.0,0,0
2016,11,316,4,14,3.0,6.5,43.0,0.0,0.0,0,0
2016,11,316,4,15,2.0,5.7,41.0,0.0,0.0,0,0
2016,11,316,4,16,1.0,5.5,42.0,0.0,0.0,0,0
2016,11,316,4,17,2.0,4.8,44.0,0.0,0.0,0,0
2016,11,316,4,18,0.0,4.1,45.0,0.0,0.0,0,0
2016,11,316,4,19,-4.0,4.1,46.0,0.0,0.0,0,0
2016,11,316,4,20,-9.0,3.7,46.0,0.0,0.0,0,0
2016,11,316,4,21,-15.0,3.3,47.0,0.0,0.0,0,0
2016,11,316,4,22,-8.0,1.9,59.0,0.0,0.0,0,0
2016,11,316,4,23,-2.0,1.9,58.0,0.0,0.0,0,0
2016,11,317,5,0,-1.0,2.3,54.0,0.0,0.0,0,0
2016,11,317,5,1,-2.0,2.1,54.0,0.0,0.0,0,0
2016,11,317,5,2,-1.0,1.5,58.0,0.0,0.0,0,0
2016,11,317,5,3,0.0,1.3,58.0,0.0,0.0,1,0
2016,11,317,5,4,1.0,1.2,59.0,0.0,0.0,0,0
2016,11,317,5,5,0.0,1.6,58.0,0.0,0.0,0,0
2016,11,317,5,6,1.0,0.6,65.0,0.0,0.0,0,0
2016,11,317,5,7,0.0,0.6,76.0,0.0,0.0,1,0
2016,11,317,5,8,0.0,1.1,75.0,0.0,0.0,1,0
2016,11,317,5,9,0.0,2.8,64.0,0.0,0.0,1,0
2016,11,317,5,10,0.0,4.7,60.0,0.0,0.0,1,0
2016,11,317,5,11,0.0,6.2,58.0,0.0,0.0,1,0
