year,month,dayofyear,time_of_day,rate_of_change,weekday,wind_chill,rel_hum_,rain,snow,is_holiday
2017,3,83,5,-25.0,4,6.5249999999999995,79.25,1.0,0.0,0
2017,3,84,0,-1.0,5,4.25,91.0,2.0,0.0,0
2017,3,84,1,-3.0,5,2.9250000000000003,91.0,3.0,0.0,0
2017,3,84,2,0.0,5,2.7250000000000005,88.75,4.0,0.0,0
2017,3,84,3,0.0,5,3.55,84.25,0.0,0.0,0
2017,3,84,4,-3.0,5,3.3,83.25,0.0,0.0,0
2017,3,84,5,0.0,5,2.675,84.5,0.0,0.0,0
2017,3,85,0,-1.0,6,1.9249999999999998,83.25,2.0,0.0,0
2017,3,85,1,0.0,6,2.275,88.75,0.0,0.0,0
2017,3,85,2,-1.0,6,3.025,89.0,0.0,0.0,0
2017,3,85,3,-1.0,6,3.3,89.25,0.0,0.0,0
2017,3,85,4,-2.0,6,4.275,85.25,0.0,0.0,0
2017,3,85,5,-2.0,6,5.275,89.75,2.0,0.0,0
2017,3,86,0,2.0,0,5.65,95.5,0.0,0.0,0
2017,3,86,1,0.0,0,5.4,97.75,1.0,0.0,0
2017,3,86,2,6.0,0,6.775,97.5,0.0,0.0,0
2017,3,86,3,12.0,0,9.6,91.0,0.0,0.0,0
2017,3,86,4,-9.0,0,9.175,90.0,0.0,0.0,0
2017,3,86,5,-24.0,0,8.375,94.25,1.0,0.0,0
2017,3,87,0,1.0,1,9.625,92.25,0.0,0.0,0
2017,3,87,1,0.0,1,7.425,85.0,0.0,0.0,0
2017,3,87,2,7.0,1,6.624999999999999,77.5,0.0,0.0,0
2017,3,87,3,13.0,1,9.925,65.25,0.0,0.0,0
2017,3,87,4,-15.0,1,7.999999999999999,69.75,0.0,0.0,0
2017,3,87,5,-37.0,1,5.2,70.0,0.0,0.0,0
2017,3,88,0,2.0,2,5.3,62.0,0.0,0.0,0
2017,3,88,1,0.0,2,4.449999999999999,61.25,0.0,0.0,0
2017,3,88,2,15.0,2,5.7,60.75,0.0,0.0,0
2017,3,88,3,5.0,2,6.975,53.75,0.0,0.0,0
2017,3,88,4,-5.0,2,5.85,60.25,0.0,0.0,0
2017,3,88,5,-30.0,2,4.075,72.25,0.0,0.0,0
2017,3,89,0,-2.0,3,3.4,69.0,0.0,0.0,0
2017,3,89,1,0.0,3,2.775,69.75,0.0,0.0,0
2017,3,89,2,5.0,3,3.125,70.5,0.0,0.0,0
2017,3,89,3,-2.0,3,2.95,67.5,0.0,0.0,0
2017,3,89,4,-8.0,3,1.4,86.5,2.0,2.0,0
2017,3,89,5,-26.0,3,1.525,94.75,2.0,1.0,0
2017,3,90,0,-1.0,4,2.575,94.25,2.0,0.0,0
2017,3,90,1,0.0,4,3.05,96.0,4.0,0.0,0
2017,3,90,2,8.0,4,3.2250000000000005,97.0,4.0,0.0,0
2017,3,90,3,-2.0,4,3.5,96.25,4.0,0.0,0
2017,3,90,4,-4.0,4,3.7750000000000004,94.0,4.0,0.0,0
2017,3,90,5,-6.0,4,3.2750000000000004,88.75,2.0,0.0,0
2017,4,91,0,-3.0,5,2.85,87.25,0.0,0.0,0
2017,4,91,1,0.0,5,2.7,83.0,0.0,0.0,0
2017,4,91,2,0.0,5,4.2250000000000005,75.25,0.0,0.0,0
2017,4,91,3,-1.0,5,8.425,61.25,0.0,0.0,0
2017,4,91,4,4.0,5,8.299999999999999,56.0,0.0,0.0,0
2017,4,91,5,-1.0,5,5.050000000000001,71.0,0.0,0.0,0
2017,4,92,0,-1.0,6,3.075,83.75,0.0,0.0,0
2017,4,92,1,-2.0,6,3.25,86.75,0.0,0.0,0
2017,4,92,2,0.0,6,9.25,61.25,0.0,0.0,0
2017,4,92,3,1.0,6,13.0,50.5,0.0,0.0,0
2017,4,92,4,1.0,6,15.125,40.75,0.0,0.0,0
2017,4,92,5,2.0,6,8.325,67.25,0.0,0.0,0
2017,4,93,0,9.0,0,6.925,70.25,0.0,0.0,0
2017,4,93,1,0.0,0,7.125,68.5,0.0,0.0,0
2017,4,93,2,2.0,0,6.85,71.0,1.0,0.0,0
2017,4,93,3,4.0,0,6.775,74.25,0.0,0.0,0
2017,4,93,4,-8.0,0,7.875,66.5,1.0,0.0,0
2017,4,93,5,-24.0,0,6.525,75.75,3.0,0.0,0
2017,4,94,0,-3.0,1,5.775,94.5,4.0,0.0,0
2017,4,94,1,0.0,1,6.074999999999999,97.5,2.0,0.0,0
2017,4,94,2,1.0,1,6.175,98.0,1.0,0.0,0
2017,4,94,3,6.0,1,7.425,97.0,3.0,0.0,0
2017,4,94,4,-2.0,1,6.725,80.75,1.0,0.0,0
2017,4,94,5,-8.0,1,6.25,76.5,0.0,0.0,0
2017,4,95,0,0.0,2,5.375,78.0,0.0,0.0,0
2017,4,95,1,1.0,2,5.975,74.25,0.0,0.0,0
2017,4,95,2,5.0,2,6.725,71.5,0.0,0.0,0
2017,4,95,3,16.0,2,6.775,73.25,0.0,0.0,0
2017,4,95,4,-8.0,2,5.9,77.75,0.0,0.0,0
2017,4,95,5,-39.0,2,5.4,79.25,0.0,0.0,0
2017,4,96,0,-1.0,3,5.9750000000000005,79.5,0.0,0.0,0
2017,4,96,1,-1.0,3,5.6499999999999995,88.25,3.0,0.0,0
2017,4,96,2,6.0,3,5.45,95.0,2.0,0.0,0
2017,4,96,3,-3.0,3,6.449999999999999,94.0,4.0,0.0,0
2017,4,96,4,0.0,3,5.3500000000000005,85.75,4.0,0.0,0
2017,4,96,5,-13.0,3,2.75,88.25,4.0,0.0,0
2017,4,97,0,-2.0,4,1.9250000000000003,87.5,2.0,0.0,0
2017,4,97,1,0.0,4,0.975,84.5,1.0,3.0,0
2017,4,97,2,5.0,4,1.0999999999999999,76.25,1.0,1.0,0
2017,4,97,3,3.0,4,3.5,58.75,0.0,0.0,0
2017,4,97,4,-11.0,4,5.475,41.0,0.0,0.0,0
2017,4,97,5,-28.0,4,4.5,46.0,0.0,0.0,0
2017,4,98,0,0.0,5,2.95,57.0,0.0,0.0,0
2017,4,98,1,0.0,5,1.925,58.5,0.0,0.0,0
2017,4,98,2,1.0,5,5.575,34.5,0.0,0.0,0
2017,4,98,3,-12.0,5,7.199999999999999,49.0,0.0,0.0,0
2017,4,98,4,2.0,5,7.575,65.25,0.0,0.0,0
2017,4,98,5,1.0,5,5.550000000000001,81.75,0.0,0.0,0
2017,4,99,0,0.0,6,4.45,81.0,0.0,0.0,0
2017,4,99,1,-1.0,6,4.0,74.25,0.0,0.0,0
2017,4,99,2,0.0,6,8.35,55.5,0.0,0.0,0
2017,4,99,3,-5.0,6,11.95,53.75,0.0,0.0,0
2017,4,99,4,-6.0,6,10.8,60.0,0.0,0.0,0
2017,4,99,5,4.0,6,8.05,69.0,0.0,0.0,0
2017,4,100,0,6.0,0,8.1,66.0,0.0,0.0,0
2017,4,100,1,0.0,0,8.475,69.0,0.0,0.0,0
2017,4,100,2,11.0,0,10.775,62.25,0.0,0.0,0
2017,4,100,3,7.0,0,13.825,67.75,0.0,0.0,0
2017,4,100,4,-9.0,0,12.95,74.0,0.0,0.0,0
2017,4,100,5,-42.0,0,10.675,84.0,3.0,0.0,0
2017,4,101,0,0.0,1,9.75,96.5,0.0,0.0,0
2017,4,101,1,0.0,1,10.674999999999999,88.75,0.0,0.0,0
2017,4,101,2,9.0,1,11.225000000000001,87.0,0.0,0.0,0
2017,4,101,3,15.0,1,12.5,84.75,0.0,0.0,0
2017,4,101,4,-4.0,1,10.950000000000001,89.25,0.0,0.0,0
2017,4,101,5,-40.0,1,11.399999999999999,72.25,0.0,0.0,0
2017,4,102,0,0.0,2,8.9,69.0,0.0,0.0,0
2017,4,102,1,0.0,2,6.5,66.0,0.0,0.0,0
2017,4,102,2,16.0,2,6.675,66.0,0.0,0.0,0
2017,4,102,3,1.0,2,8.45,65.25,0.0,0.0,0
2017,4,102,4,-3.0,2,7.550000000000001,60.25,0.0,0.0,0
2017,4,102,5,-37.0,2,5.575,59.0,0.0,0.0,0
2017,4,103,0,2.0,3,3.625,68.5,0.0,0.0,0
2017,4,103,1,0.0,3,3.0999999999999996,77.0,0.0,0.0,0
2017,4,103,2,9.0,3,5.6,70.0,0.0,0.0,0
2017,4,103,3,6.0,3,8.024999999999999,62.75,0.0,0.0,0
2017,4,103,4,-23.0,3,8.425,54.75,0.0,0.0,0
2017,4,103,5,-30.0,3,8.275,47.5,0.0,0.0,0
2017,4,104,0,-3.0,4,8.125,43.25,0.0,0.0,1
2017,4,104,1,2.0,4,6.800000000000001,53.5,0.0,0.0,1
2017,4,104,2,-3.0,4,8.575000000000001,50.0,0.0,0.0,1
2017,4,104,3,1.0,4,9.625,54.0,0.0,0.0,1
2017,4,104,4,5.0,4,9.625,51.75,0.0,0.0,1
2017,4,104,5,-11.0,4,7.85,53.75,0.0,0.0,1
2017,4,105,0,-1.0,5,8.325,45.5,0.0,0.0,0
2017,4,105,1,0.0,5,7.4,57.5,0.0,0.0,0
2017,4,105,2,-2.0,5,6.225,79.25,3.0,0.0,0
2017,4,105,3,-3.0,5,6.725,87.25,1.0,0.0,0
2017,4,105,4,0.0,5,8.75,84.5,0.0,0.0,0
2017,4,105,5,-1.0,5,9.024999999999999,88.5,0.0,0.0,0
2017,4,106,0,6.0,6,10.25,82.0,0.0,0.0,0
2017,4,106,1,1.0,6,10.375,80.25,1.0,0.0,0
2017,4,106,2,-1.0,6,12.2,74.5,0.0,0.0,0
2017,4,106,3,1.0,6,18.6,62.75,0.0,0.0,0
2017,4,106,4,-4.0,6,19.775,62.75,0.0,0.0,0
2017,4,106,5,11.0,6,14.249999999999998,80.25,1.0,0.0,0
2017,4,107,0,4.0,0,11.175,66.5,0.0,0.0,0
2017,4,107,1,2.0,0,8.35,66.75,0.0,0.0,0
2017,4,107,2,7.0,0,9.05,65.0,0.0,0.0,0
2017,4,107,3,5.0,0,10.399999999999999,63.75,0.0,0.0,0
2017,4,107,4,-7.0,0,9.15,62.5,0.0,0.0,0
2017,4,107,5,-15.0,0,4.0,66.5,0.0,0.0,0
2017,4,108,0,8.0,1,3.125,68.25,0.0,0.0,0
2017,4,108,1,0.0,1,2.575,72.5,0.0,0.0,0
2017,4,108,2,-3.0,1,4.225,73.0,0.0,0.0,0
2017,4,108,3,2.0,1,5.6499999999999995,69.25,0.0,0.0,0
2017,4,108,4,-7.0,1,5.074999999999999,67.25,0.0,0.0,0
2017,4,108,5,-39.0,1,4.85,70.0,0.0,0.0,0
2017,4,109,0,1.0,2,6.375,66.5,1.0,0.0,0
2017,4,109,1,0.0,2,6.45,80.0,0.0,0.0,0
2017,4,109,2,7.0,2,8.025,83.0,1.0,0.0,0
2017,4,109,3,9.0,2,10.5,88.75,0.0,0.0,0
2017,4,109,4,-8.0,2,15.125,76.0,0.0,0.0,0
2017,4,109,5,-46.0,2,13.100000000000001,66.75,0.0,0.0,0
2017,4,110,0,3.0,3,10.25,74.5,0.0,0.0,0
2017,4,110,1,0.0,3,7.35,82.0,0.0,0.0,0
2017,4,110,2,1.0,3,5.65,88.0,3.0,0.0,0
2017,4,110,3,10.0,3,5.300000000000001,89.25,1.0,0.0,0
2017,4,110,4,-3.0,3,5.574999999999999,93.75,4.0,0.0,0
2017,4,110,5,-11.0,3,5.624999999999999,96.0,3.0,0.0,0
2017,4,111,0,-1.0,4,5.949999999999999,96.75,0.0,0.0,0
2017,4,111,1,1.0,4,6.175,98.25,0.0,0.0,0
2017,4,111,2,6.0,4,7.175000000000001,96.25,1.0,0.0,0
2017,4,111,3,-4.0,4,12.124999999999998,63.25,0.0,0.0,0
2017,4,111,4,-13.0,4,10.575000000000001,61.25,0.0,0.0,0
2017,4,111,5,-28.0,4,7.525,69.0,0.0,0.0,0
2017,4,112,0,-2.0,5,6.75,73.25,0.0,0.0,0
2017,4,112,1,-1.0,5,5.775,71.0,0.0,0.0,0
2017,4,112,2,-1.0,5,7.575000000000001,61.25,0.0,0.0,0
2017,4,112,3,-5.0,5,8.700000000000001,68.5,0.0,0.0,0
2017,4,112,4,0.0,5,8.025,72.25,0.0,0.0,0
2017,4,112,5,3.0,5,10.125,46.25,0.0,0.0,0
2017,4,113,0,2.0,6,6.25,64.25,0.0,0.0,0
2017,4,113,1,-2.0,6,5.275,76.0,0.0,0.0,0
2017,4,113,2,-2.0,6,7.575,73.25,0.0,0.0,0
2017,4,113,3,-4.0,6,12.625,61.25,0.0,0.0,0
2017,4,113,4,9.0,6,11.625,64.0,0.0,0.0,0
2017,4,113,5,-8.0,6,12.9,52.75,0.0,0.0,0
2017,4,114,0,4.0,0,9.95,61.0,0.0,0.0,0
2017,4,114,1,2.0,0,7.625,77.25,0.0,0.0,0
2017,4,114,2,9.0,0,6.35,73.5,0.0,0.0,0
2017,4,114,3,8.0,0,7.225,69.25,0.0,0.0,0
2017,4,114,4,-9.0,0,8.0,65.25,0.0,0.0,0
2017,4,114,5,-34.0,0,6.9750000000000005,76.25,0.0,0.0,0
2017,4,115,0,5.0,1,6.375,79.5,0.0,0.0,0
2017,4,115,1,0.0,1,6.799999999999999,74.25,1.0,0.0,0
2017,4,115,2,6.0,1,5.949999999999999,94.25,4.0,0.0,0
2017,4,115,3,1.0,1,7.45,96.25,2.0,0.0,0
2017,4,115,4,-9.0,1,8.875,89.75,0.0,0.0,0
2017,4,115,5,-26.0,1,9.625,86.75,0.0,0.0,0
2017,4,116,0,3.0,2,8.975000000000001,89.0,0.0,0.0,0
2017,4,116,1,0.0,2,9.225,89.5,0.0,0.0,0
2017,4,116,2,5.0,2,9.600000000000001,91.25,0.0,0.0,0
2017,4,116,3,6.0,2,10.575,89.75,0.0,0.0,0
2017,4,116,4,-9.0,2,11.2,88.75,0.0,0.0,0
2017,4,116,5,-32.0,2,13.075000000000001,86.25,0.0,0.0,0
2017,4,117,0,-1.0,3,10.100000000000001,92.75,0.0,0.0,0
2017,4,117,1,1.0,3,10.2,92.25,0.0,0.0,0
2017,4,117,2,16.0,3,12.875000000000002,85.0,0.0,0.0,0
2017,4,117,3,-8.0,3,15.275,80.0,0.0,0.0,0
2017,4,117,4,-13.0,3,14.875,85.5,2.0,0.0,0
2017,4,117,5,-21.0,3,10.375,97.25,1.0,0.0,0
2017,4,118,0,0.0,4,12.725,71.0,0.0,0.0,0
2017,4,118,1,-1.0,4,9.649999999999999,77.5,0.0,0.0,0
2017,4,118,2,4.0,4,9.825,77.75,0.0,0.0,0
2017,4,118,3,-4.0,4,11.774999999999999,72.0,0.0,0.0,0
2017,4,118,4,-12.0,4,12.1,68.75,0.0,0.0,0
2017,4,118,5,-9.0,4,9.825000000000001,81.75,0.0,0.0,0
2017,4,119,0,1.0,5,10.6,80.25,0.0,0.0,0
2017,4,119,1,-7.0,5,9.125,62.5,0.0,0.0,0
2017,4,119,2,0.0,5,9.2,55.5,0.0,0.0,0
2017,4,119,3,-2.0,5,10.225000000000001,63.75,0.0,0.0,0
2017,4,119,4,-2.0,5,10.925,48.75,0.0,0.0,0
2017,4,119,5,0.0,5,8.925,46.75,0.0,0.0,0
2017,4,120,0,-3.0,6,8.275,57.75,0.0,0.0,0
2017,4,120,1,-2.0,6,5.299999999999999,74.75,1.0,0.0,0
2017,4,120,2,0.0,6,4.925,78.25,1.0,0.0,0
2017,4,120,3,-4.0,6,5.300000000000001,79.25,0.0,0.0,0
2017,4,120,4,-4.0,6,6.8,81.75,1.0,0.0,0
2017,4,120,5,1.0,6,5.9,88.5,3.0,0.0,0
2017,5,121,0,-1.0,0,5.625,93.75,2.0,0.0,0
2017,5,121,1,0.0,0,6.675,96.0,0.0,0.0,0
2017,5,121,2,4.0,0,7.5249999999999995,95.5,4.0,0.0,0
2017,5,121,3,6.0,0,8.649999999999999,97.25,3.0,0.0,0
2017,5,121,4,-2.0,0,10.7,97.25,0.0,0.0,0
2017,5,121,5,-18.0,0,9.2,94.0,0.0,0.0,0
2017,5,122,0,-1.0,1,8.325000000000001,88.25,0.0,0.0,0
2017,5,122,1,1.0,1,7.525,89.25,0.0,0.0,0
2017,5,122,2,11.0,1,7.824999999999999,91.0,3.0,0.0,0
2017,5,122,3,5.0,1,8.925,80.0,2.0,0.0,0
2017,5,122,4,-10.0,1,8.85,79.5,2.0,0.0,0
2017,5,122,5,-28.0,1,8.45,71.0,0.0,0.0,0
2017,5,123,0,1.0,2,6.775,69.25,0.0,0.0,0
2017,5,123,1,0.0,2,5.875,65.0,0.0,0.0,0
2017,5,123,2,4.0,2,8.774999999999999,54.5,0.0,0.0,0
2017,5,123,3,11.0,2,11.175,55.0,0.0,0.0,0
2017,5,123,4,-14.0,2,10.55,59.0,0.0,0.0,0
2017,5,123,5,-22.0,2,9.825,54.25,0.0,0.0,0
2017,5,124,0,2.0,3,7.875,55.25,0.0,0.0,0
2017,5,124,1,0.0,3,7.074999999999999,60.5,0.0,0.0,0
2017,5,124,2,9.0,3,7.7,70.25,0.0,0.0,0
2017,5,124,3,3.0,3,7.3500000000000005,83.0,3.0,0.0,0
2017,5,124,4,-6.0,3,6.625,94.75,4.0,0.0,0
2017,5,124,5,-9.0,3,6.499999999999999,96.0,4.0,0.0,0
2017,5,125,0,0.0,4,6.8,97.0,4.0,0.0,0
2017,5,125,1,0.0,4,7.175,95.0,4.0,0.0,0
2017,5,125,2,1.0,4,7.5,93.5,4.0,0.0,0
2017,5,125,3,0.0,4,8.85,94.5,4.0,0.0,0
2017,5,125,4,0.0,4,9.774999999999999,91.0,3.0,0.0,0
2017,5,125,5,-9.0,4,8.025,87.25,0.0,0.0,0
2017,5,126,0,6.0,5,7.225,86.25,1.0,0.0,0
2017,5,126,1,0.0,5,6.425000000000001,87.75,2.0,0.0,0
2017,5,126,2,0.0,5,7.8,78.75,0.0,0.0,0
2017,5,126,3,-2.0,5,8.274999999999999,79.75,0.0,0.0,0
2017,5,126,4,-7.0,5,6.825,82.75,0.0,0.0,0
2017,5,126,5,-3.0,5,6.2,84.75,2.0,0.0,0
2017,5,127,0,1.0,6,5.75,80.0,4.0,0.0,0
2017,5,127,1,1.0,6,4.8999999999999995,73.5,0.0,0.0,0
2017,5,127,2,0.0,6,6.5,57.75,0.0,0.0,0
2017,5,127,3,-6.0,6,9.65,53.75,0.0,0.0,0
2017,5,127,4,-10.0,6,10.2,44.0,0.0,0.0,0
2017,5,127,5,7.0,6,8.375,48.0,0.0,0.0,0
2017,5,128,0,10.0,0,6.0249999999999995,56.25,0.0,0.0,0
2017,5,128,1,2.0,0,4.5249999999999995,66.75,0.0,0.0,0
2017,5,128,2,11.0,0,7.699999999999999,49.75,0.0,0.0,0
2017,5,128,3,5.0,0,10.925,34.5,0.0,0.0,0
2017,5,128,4,-7.0,0,10.375,33.75,0.0,0.0,0
2017,5,128,5,-29.0,0,8.05,38.25,0.0,0.0,0
2017,5,129,0,2.0,1,6.575,54.75,0.0,0.0,0
2017,5,129,1,1.0,1,6.25,55.25,0.0,0.0,0
2017,5,129,2,18.0,1,6.75,66.0,0.0,0.0,0
2017,5,129,3,0.0,1,7.8,64.25,0.0,0.0,0
2017,5,129,4,-17.0,1,6.975,75.0,0.0,0.0,0
2017,5,129,5,-33.0,1,6.075,73.5,0.0,0.0,0
2017,5,130,0,0.0,2,5.625,77.25,0.0,0.0,0
2017,5,130,1,0.0,2,5.65,77.75,0.0,0.0,0
2017,5,130,2,14.0,2,6.6,76.25,0.0,0.0,0
2017,5,130,3,10.0,2,8.45,66.75,0.0,0.0,0
2017,5,130,4,-11.0,2,7.85,65.0,0.0,0.0,0
2017,5,130,5,-37.0,2,8.5,61.5,0.0,0.0,0
2017,5,131,0,-5.0,3,7.950000000000001,63.25,0.0,0.0,0
2017,5,131,1,0.0,3,7.5,63.0,0.0,0.0,0
2017,5,131,2,22.0,3,8.375,66.75,0.0,0.0,0
2017,5,131,3,-6.0,3,10.6,60.0,0.0,0.0,0
2017,5,131,4,-15.0,3,11.6,56.75,0.0,0.0,0
2017,5,131,5,-19.0,3,10.4,64.0,0.0,0.0,0
2017,5,132,0,1.0,4,8.750000000000002,74.25,0.0,0.0,0
2017,5,132,1,1.0,4,8.549999999999999,80.25,0.0,0.0,0
2017,5,132,2,12.0,4,10.275,74.25,0.0,0.0,0
2017,5,132,3,6.0,4,9.725,80.75,0.0,0.0,0
2017,5,132,4,-19.0,4,9.75,79.75,0.0,0.0,0
2017,5,132,5,-38.0,4,9.799999999999999,79.75,0.0,0.0,0
2017,5,133,0,-1.0,5,9.350000000000001,79.5,0.0,0.0,0
2017,5,133,1,1.0,5,8.75,82.75,0.0,0.0,0
2017,5,133,2,-3.0,5,10.05,80.75,0.0,0.0,0
2017,5,133,3,-3.0,5,11.075,78.0,0.0,0.0,0
2017,5,133,4,-3.0,5,11.000000000000002,84.25,1.0,0.0,0
2017,5,133,5,-12.0,5,9.475000000000001,92.25,0.0,0.0,0
2017,5,134,0,6.0,6,8.7,93.25,0.0,0.0,0
2017,5,134,1,-2.0,6,7.975,96.5,0.0,0.0,0
2017,5,134,2,-3.0,6,12.024999999999999,73.75,0.0,0.0,0
2017,5,134,3,-6.0,6,15.125,51.5,1.0,0.0,0
2017,5,134,4,-3.0,6,13.8,53.75,0.0,0.0,0
2017,5,134,5,10.0,6,11.775,62.75,0.0,0.0,0
2017,5,135,0,4.0,0,10.0,66.5,0.0,0.0,0
2017,5,135,1,1.0,0,9.4,66.25,0.0,0.0,0
2017,5,135,2,17.0,0,13.799999999999999,54.75,0.0,0.0,0
2017,5,135,3,16.0,0,18.15,45.75,0.0,0.0,0
2017,5,135,4,0.0,0,18.799999999999997,40.75,0.0,0.0,0
2017,5,135,5,-40.0,0,14.475000000000001,55.5,0.0,0.0,0
2017,5,136,0,-1.0,1,11.549999999999999,68.25,0.0,0.0,0
2017,5,136,1,1.0,1,9.7,83.0,0.0,0.0,0
2017,5,136,2,7.0,1,10.625,81.25,2.0,0.0,0
2017,5,136,3,12.0,1,12.375,78.25,1.0,0.0,0
2017,5,136,4,-16.0,1,13.549999999999999,65.0,0.0,0.0,0
2017,5,136,5,-34.0,1,11.549999999999999,67.25,0.0,0.0,0
2017,5,137,0,-5.0,2,11.25,76.5,0.0,0.0,0
2017,5,137,1,1.0,2,9.45,87.0,0.0,0.0,0
2017,5,137,2,14.0,2,15.7,74.5,0.0,0.0,0
2017,5,137,3,12.0,2,18.25,71.25,0.0,0.0,0
2017,5,137,4,-8.0,2,18.95,65.0,0.0,0.0,0
2017,5,137,5,-44.0,2,16.05,74.25,0.0,0.0,0
2017,5,138,0,2.0,3,15.8,76.75,0.0,0.0,0
2017,5,138,1,0.0,3,15.549999999999999,78.25,0.0,0.0,0
2017,5,138,2,14.0,3,16.85,76.25,0.0,0.0,0
2017,5,138,3,11.0,3,18.5,69.25,0.0,0.0,0
2017,5,138,4,-13.0,3,20.299999999999997,64.0,0.0,0.0,0
2017,5,138,5,-37.0,3,22.65,57.25,0.0,0.0,0
2017,5,139,0,7.0,4,17.5,70.25,0.0,0.0,0
2017,5,139,1,-2.0,4,11.175,74.0,0.0,0.0,0
2017,5,139,2,6.0,4,10.375,67.5,0.0,0.0,0
2017,5,139,3,7.0,4,12.55,64.0,0.0,0.0,0
2017,5,139,4,-19.0,4,11.675,73.75,0.0,0.0,0
2017,5,139,5,-29.0,4,13.15,48.25,0.0,0.0,0
2017,5,140,0,6.0,5,11.85,44.25,0.0,0.0,0
2017,5,140,1,-4.0,5,9.05,53.25,0.0,0.0,0
2017,5,140,2,-3.0,5,9.925,61.0,0.0,0.0,0
2017,5,140,3,-4.0,5,10.9,61.75,0.0,0.0,0
2017,5,140,4,-3.0,5,11.100000000000001,59.25,0.0,0.0,0
2017,5,140,5,-1.0,5,10.575,62.75,0.0,0.0,0
2017,5,141,0,-4.0,6,10.45,64.25,0.0,0.0,0
2017,5,141,1,1.0,6,9.925,76.75,1.0,0.0,0
2017,5,141,2,-1.0,6,9.925,86.25,1.0,0.0,0
2017,5,141,3,-3.0,6,11.375,91.0,2.0,0.0,0
2017,5,141,4,4.0,6,10.825,93.75,2.0,0.0,0
2017,5,141,5,-2.0,6,11.375,97.0,0.0,0.0,0
2017,5,142,0,2.0,0,10.575,97.0,1.0,0.0,1
2017,5,142,1,1.0,0,10.325,96.75,0.0,0.0,1
2017,5,142,2,-2.0,0,11.25,90.0,0.0,0.0,1
2017,5,142,3,-4.0,0,13.899999999999999,65.5,0.0,0.0,1
2017,5,142,4,7.0,0,13.4,68.5,0.0,0.0,1
2017,5,142,5,-1.0,0,10.15,85.5,0.0,0.0,1
2017,5,143,0,5.0,1,8.875,90.75,0.0,0.0,0
2017,5,143,1,1.0,1,9.05,91.5,0.0,0.0,0
2017,5,143,2,10.0,1,13.349999999999998,77.5,0.0,0.0,0
2017,5,143,3,12.0,1,17.275,68.5,0.0,0.0,0
2017,5,143,4,-13.0,1,14.249999999999998,76.5,0.0,0.0,0
2017,5,143,5,-44.0,1,13.25,79.5,0.0,0.0,0
2017,5,144,0,-1.0,2,14.225,72.5,0.0,0.0,0
2017,5,144,1,-1.0,2,15.3,68.25,0.0,0.0,0
2017,5,144,2,6.0,2,15.675,70.0,0.0,0.0,0
2017,5,144,3,9.0,2,17.150000000000002,63.5,0.0,0.0,0
2017,5,144,4,-1.0,2,17.3,58.25,1.0,0.0,0
2017,5,144,5,-24.0,2,12.9,77.5,2.0,0.0,0
2017,5,145,0,-1.0,3,12.575,87.5,2.0,0.0,0
2017,5,145,1,0.0,3,11.924999999999999,96.0,4.0,0.0,0
2017,5,145,2,-2.0,3,11.05,97.0,3.0,0.0,0
2017,5,145,3,1.0,3,10.025,97.25,3.0,0.0,0
2017,5,145,4,-3.0,3,10.35,98.0,1.0,0.0,0
2017,5,145,5,-13.0,3,10.75,98.0,2.0,0.0,0
2017,5,146,0,2.0,4,11.125,98.5,1.0,0.0,0
2017,5,146,1,0.0,4,12.399999999999999,96.25,0.0,0.0,0
2017,5,146,2,7.0,4,16.4,76.75,0.0,0.0,0
2017,5,146,3,4.0,4,14.175,84.0,0.0,0.0,0
2017,5,146,4,-14.0,4,15.599999999999998,81.25,0.0,0.0,0
2017,5,146,5,-23.0,4,14.625,85.25,0.0,0.0,0
2017,5,147,0,3.0,5,12.475000000000001,94.0,0.0,0.0,0
2017,5,147,1,0.0,5,12.75,95.25,0.0,0.0,0
2017,5,147,2,0.0,5,15.95,80.0,0.0,0.0,0
2017,5,147,3,-7.0,5,14.0,89.5,0.0,0.0,0
2017,5,147,4,1.0,5,13.349999999999998,91.75,0.0,0.0,0
2017,5,147,5,-1.0,5,12.0,96.0,0.0,0.0,0
2017,5,148,0,8.0,6,12.075,96.75,0.0,0.0,0
2017,5,148,1,0.0,6,12.049999999999999,96.5,0.0,0.0,0
2017,5,148,2,0.0,6,15.0,87.0,0.0,0.0,0
2017,5,148,3,2.0,6,15.649999999999999,84.25,0.0,0.0,0
2017,5,148,4,-7.0,6,16.375,78.5,0.0,0.0,0
2017,5,148,5,-1.0,6,15.8,81.5,0.0,0.0,0
2017,5,149,0,-8.0,0,13.875000000000002,89.75,0.0,0.0,0
2017,5,149,1,0.0,0,13.524999999999999,95.0,2.0,0.0,0
2017,5,149,2,9.0,0,14.775,92.25,0.0,0.0,0
2017,5,149,3,4.0,0,18.95,67.75,1.0,0.0,0
2017,5,149,4,-23.0,0,18.450000000000003,61.25,0.0,0.0,0
2017,5,149,5,-45.0,0,16.25,77.25,0.0,0.0,0
2017,5,150,0,7.0,1,14.725,83.0,0.0,0.0,0
2017,5,150,1,0.0,1,13.649999999999999,86.75,0.0,0.0,0
2017,5,150,2,18.0,1,15.225,83.75,0.0,0.0,0
2017,5,150,3,13.0,1,17.775,66.0,0.0,0.0,0
2017,5,150,4,-6.0,1,17.1,64.75,1.0,0.0,0
2017,5,150,5,-38.0,1,14.375,81.75,2.0,0.0,0
